lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,orientation,elevation,intersections,comment_code,comments
Little Rock Lake - South,LR,25,LRS,25641,6,D,1,LOG,N,CONIFER,,conifer,14,0,,,2,1,4,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25641,6,D,1,LOG,N,CONIFER,,conifer,16,0,,,2,0,4,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25641,6,D,1,LOG,N,CONIFER,,conifer,16,0,,,1,0,5,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25641,6,D,1,LOG,N,CONIFER,,conifer,30,0,,,2,0,4,OBL,2,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,CONIFER,,conifer,21,0,,,1,0,4,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,B,BEPA,Betula papyrifera ,paper birch,22,0,,,3,2,1,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,U,CONIFER,,conifer,38,0,,,1,0,4,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Rock Lake - South,LR,25,LRS,25741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,CONIFER,,conifer,28,0,,,1,1,5,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25821,8,B,1,LOG,N,CONIFER,,conifer,12,0,,,2,0,3,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25831,8,C,1,LOG,N,CONIFER,,conifer,11,0,,,1,0,5,PARA,0,,0,
Little Rock Lake - South,LR,25,LRS,25841,8,D,1,LOG,N,CONIFER,,conifer,14,0,,,2,0,3,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,CONIFER,,conifer,24,0,,,3,0,3,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25141,1,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Rock Lake - South,LR,25,LRS,25231,2,C,1,LOG,B,UNK,,unknown,11,0,,,3,0,2,PERP,0,,0,
Little Rock Lake - South,LR,25,LRS,25231,2,C,1,LOG,N,CONIFER,,conifer,24,0,,,3,0,3,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25311,3,A,1,LOG,N,UNK,,unknown,14,0,,,3,0,3,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25451,4,E,1,LOG,U,UNK,,unknown,13,0,,,2,0,2,PARA,0,,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,CONIFER,,conifer,26,0,,,1,0,3,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25541,5,D,1,LOG,N,UNK,,unknown,14,0,,,1,0,2,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25551,5,E,1,LOG,N,CONIFER,,conifer,23,0,,,2,1,3,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25621,6,B,1,LOG,N,CONIFER,,conifer,15,0,,,1,0,5,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25641,6,D,1,LOG,N,CONIFER,,conifer,38,0,,,3,0,4,OBL,2,,0,
Little Rock Lake - South,LR,25,LRS,25711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,U,CONIFER,,conifer,16,0,,,2,0,4,OBL,1,,0,
Little Rock Lake - South,LR,25,LRS,25841,8,D,1,LOG,B,BEPA,Betula papyrifera ,paper birch,12,0,,,2,0,3,PERP,1,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,CONIFER,,conifer,27,0,,,3,1,2,PERP,1,,0,
Little Spider Lake,LD,17,LSP,17111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17121,1,B,1,LOG,,HARDWOOD,,hardwood,12,0,1000,1,3,1,3,PERP,3,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17121,1,B,1,LOG,,HARDWOOD,,hardwood,18,0,1000,1,3,2,3,PERP,3,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17141,1,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17151,1,E,1,LOG,,BEPA,Betula papyrifera ,paper birch,15,0,1000,1,3,1,3,PERP,1,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17151,1,E,1,LOG,,HARDWOOD,,hardwood,15.5,0,1000,1,3,2,3,PERP,2,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17551,5,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17611,6,A,1,LOG,N,UNK,,unknown,19,0,520,1,2,2,4,PERP,1,,5,5 = estimated Length or diameter:Too deep to measure accurately
Little Spider Lake,LD,17,LSP,17611,6,A,1,LOG,N,CONIFER,,conifer,28,0,1000,1,3,0,3,PERP,2,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17621,6,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Spider Lake,LD,17,LSP,17641,6,D,1,LOG,N,UNK,,unknown,18,0,1000,1,3,0,3,OBL,1,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17641,6,D,1,LOG,N,UNK,,unknown,12.5,0,360,0,2,0,3,OBL,1,,0,
Little Spider Lake,LD,17,LSP,17651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Spider Lake,LD,17,LSP,17711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Spider Lake,LD,17,LSP,17721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Spider Lake,LD,17,LSP,17731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17831,8,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Spider Lake,LD,17,LSP,17851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17151,1,E,1,LOG,,BEPA,Betula papyrifera ,paper birch,23.8,0,1000,1,3,1,1,PERP,3,,5,5 = estimated Length or diameter:Longer than 10m
Little Spider Lake,LD,17,LSP,17531,5,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Spider Lake,LD,17,LSP,17811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little St Germain Lake,LG,51,LSG,51111,1,A,1,LOG,UNK,CONIFER,,conifer,15.3,0,,,2,0,3,OBL,1,0,0,
Little St Germain Lake,LG,51,LSG,51121,1,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51141,1,D,1,LOG,U,UNK,,unknown,19.4,0,,,1,0,3,OBL,0,0,0,
Little St Germain Lake,LG,51,LSG,51141,1,D,1,LOG,N,UNK,,unknown,26.7,0,,,1,0,4,PERP,0,0,0,
Little St Germain Lake,LG,51,LSG,51211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,99,99=Misc note: Short logs
Little St Germain Lake,LG,51,LSG,51221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51311,3,A,1,LOG,U,UNK,,unknown,22,0,,,2,0,3,PERP,0,0,0,
Little St Germain Lake,LG,51,LSG,51321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51551,5,E,1,LOG,N,UNK,,unknown,10,0,,,1,0,3,PERP,0,0,0,
Little St Germain Lake,LG,51,LSG,51551,5,E,1,LOG,N,UNK,,unknown,12.4,0,,,2,0,3,PERP,0,1,0,
Little St Germain Lake,LG,51,LSG,51551,5,E,1,LOG,U,HARDWOOD,,hardwood,12.8,0,,,2,0,3,OBL,0,1,0,
Little St Germain Lake,LG,51,LSG,51611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51621,6,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51641,6,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51721,7,B,1,LOG,UNK,UNK,,unknown,10.4,0,,,2,0,3,OBL,0,0,0,
Little St Germain Lake,LG,51,LSG,51721,7,B,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.6,0,,,2,0,3,PERP,0,2,0,
Little St Germain Lake,LG,51,LSG,51731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,10,10= Non-standard plot size: plot under pontoon boat -  2m not sampled
Little St Germain Lake,LG,51,LSG,51741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51751,7,E,1,LOG,N,UNK,,unknown,13.7,0,,,1,0,4,PERP,0,0,0,
Little St Germain Lake,LG,51,LSG,51811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51831,8,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51531,5,C,1,LOG,N,UNK,,unknown,12.4,0,,,1,0,4,OBL,0,0,10,10= Non-standard plot size: ~15 m of dock at 1/2 m depth covering D and half of C
Little St Germain Lake,LG,51,LSG,51631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Little St Germain Lake,LG,51,LSG,51711,7,A,1,LOG,N,CONIFER,,conifer,15.1,0,,,2,0,4,PERP,0,1,0,
Little Star Lake,LS,23,LS,23111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23121,1,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23141,1,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23441,4,D,1,LOG,N,CONIFER,,conifer,16,0,,,1,0,4,PERP,2,,99,99=Misc note: STUMP/ROOTMASS
Little Star Lake,LS,23,LS,23441,4,D,1,LOG,N,CONIFER,,conifer,16,0,,,1,0,4,PARA,2,,99,99=Misc note: STUMP/ROOTMASS
Little Star Lake,LS,23,LS,23441,4,D,1,LOG,N,CONIFER,,conifer,20,0,,,1,0,4,OBL,2,,99,99=Misc note: STUMP/ROOTMASS
Little Star Lake,LS,23,LS,23451,4,E,1,LOG,N,CONIFER,,conifer,50,0,,,1,0,4,OBL,3,,99,99=Misc note: STUMP/ROOTMASS
Little Star Lake,LS,23,LS,23511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23521,5,B,1,LOG,N,UNK,,unknown,10,0,,,2,0,3,PERP,3,,99,99=Misc note: STUMP/ROOTMASS
Little Star Lake,LS,23,LS,23531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.5,0,,,2,1,3,PERP,2,,0,
Little Star Lake,LS,23,LS,23531,5,C,1,LOG,N,CONIFER,,conifer,14,0,,,2,1,3,PERP,2,,0,
Little Star Lake,LS,23,LS,23531,5,C,1,LOG,N,CONIFER,,conifer,25,0,,,1,0,3,PERP,1,,0,
Little Star Lake,LS,23,LS,23541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23621,6,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Star Lake,LS,23,LS,23631,6,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20,0,,,1,0,3,PERP,1,,0,
Little Star Lake,LS,23,LS,23651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,99,99=Misc note: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23731,7,C,1,LOG,N,CONIFER,,conifer,12.5,0,,,1,0,4,PERP,2,,0,
Little Star Lake,LS,23,LS,23731,7,C,1,LOG,N,CONIFER,,conifer,13,0,,,1,0,3,PERP,2,,0,
Little Star Lake,LS,23,LS,23741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23831,8,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Star Lake,LS,23,LS,23351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Little Star Lake,LS,23,LS,23551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,,,3,2,3,PARA,2,,0,
Little Star Lake,LS,23,LS,23641,6,D,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,,,2,0,1,PERP,3,,0,
Lost Lake,LO,37,LO,37111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37141,1,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37531,5,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37551,5,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37621,6,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37641,6,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Lost Lake,LO,37,LO,37811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
