lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,comment_code,comments
Little Arbor Vitae Lake,LV,50,LAV,50211,2,A,1,LOG,B,HARDWOOD,,hardwood,23.3,0,1520,0,3,3,2,0,
Little Arbor Vitae Lake,LV,50,LAV,50151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.9,0,264,0,1,0,5,0,
Little Arbor Vitae Lake,LV,50,LAV,50151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,0,189,0,1,0,4,0,
Little Arbor Vitae Lake,LV,50,LAV,50151,1,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.4,0,,0,,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50131,1,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.7,0,220,0,1,0,3,0,
Little Arbor Vitae Lake,LV,50,LAV,50131,1,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.9,0,294,0,1,0,5,0,
Little Arbor Vitae Lake,LV,50,LAV,50131,1,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,16.2,0,,0,1,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50131,1,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.4,0,520,0,2,0,2,0,
Little Arbor Vitae Lake,LV,50,LAV,50131,1,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.9,0,,0,,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,N,HARDWOOD,,hardwood,15.1,0,280,0,1,0,4,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,N,HARDWOOD,,hardwood,18.2,0,230,0,1,0,4,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19.3,0,300,0,1,0,5,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,STUMP,N,UNK,,unknown,24.5,0,,0,1,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,STUMP,N,UNK,,unknown,30,0,,0,1,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,B,HARDWOOD,,hardwood,20.5,0,1087,0,3,0,4,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,B,HARDWOOD,,hardwood,22.3,0,1090,0,3,0,3,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,LOG,B,HARDWOOD,,hardwood,17.6,0,500,0,2,0,4,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,10.7,0,,0,,0,,0,
Little Arbor Vitae Lake,LV,50,LAV,50111,1,A,1,SNAG,B,HARDWOOD,,hardwood,13.7,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.3,0,297,0,1,0,4,0,
Lake Laura,LA,49,LLA,49851,8,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,16.5,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49831,8,C,1,LOG,N,CONIFER,,conifer,29.5,0,293,0,1,0,3,0,
Lake Laura,LA,49,LLA,49811,8,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,14.7,0,181,0,1,0,5,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,19.2,0,162,0,1,0,4,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,21.4,0,233,0,1,0,4,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,24.7,0,240,0,1,0,2,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,13.2,0,815,0,3,0,4,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,HARDWOOD,,hardwood,18.3,0,667,0,3,0,2,0,
Lake Laura,LA,49,LLA,49753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,34.8,0,863,0,3,0,3,0,
Lake Laura,LA,49,LLA,49753,7,E,3,SNAG,N,CONIFER,,conifer,14.5,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49753,7,E,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,26.8,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49753,7,E,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,33.7,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49753,7,E,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,33.7,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49753,7,E,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,42,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49752,7,E,2,LOG,N,BEPA,Betula papyrifera ,paper birch,20.7,0,180,0,1,0,4,0,
Lake Laura,LA,49,LLA,49752,7,E,2,STUMP,N,CONIFER,,conifer,30,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49752,7,E,2,LOG,N,CONIFER,,conifer,16,0,783,0,3,2,4,0,
Lake Laura,LA,49,LLA,49752,7,E,2,LOG,N,CONIFER,,conifer,27.1,0,791,0,3,2,3,0,
Lake Laura,LA,49,LLA,49752,7,E,2,LOG,N,BEPA,Betula papyrifera ,paper birch,17.4,0,593,0,2,0,4,0,
Lake Laura,LA,49,LLA,49751,7,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Lake Laura,LA,49,LLA,49711,7,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Lake Laura,LA,49,LLA,49651,6,E,1,STUMP,B,HARDWOOD,,hardwood,11.7,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,B,BEAL,Betula alleghaniensis ,yellow birch,13.5,0,200,0,1,0,2,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,UNK,,unknown,13.6,0,226,0,1,0,5,0,
Lake Laura,LA,49,LLA,49651,6,E,1,STUMP,B,BEAL,Betula alleghaniensis ,yellow birch,17.4,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49651,6,E,1,STUMP,N,UNK,,unknown,45.4,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,BETULA,Betula spp.,birch,18.6,0,668,0,3,0,4,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,HARDWOOD,,hardwood,22.1,0,1691,0,3,1,3,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,BETULA,Betula spp.,birch,25.5,0,1070,0,3,1,3,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,HARDWOOD,,hardwood,29.3,0,823,0,3,0,2,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,HARDWOOD,,hardwood,30.7,0,845,0,3,0,2,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,B,BEAL,Betula alleghaniensis ,yellow birch,38,0,930,0,3,1,3,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,HARDWOOD,,hardwood,23.6,0,331,0,2,0,3,0,
Lake Laura,LA,49,LLA,49651,6,E,1,LOG,N,HARDWOOD,,hardwood,32.1,0,580,0,2,0,3,0,
Lake Laura,LA,49,LLA,49651,6,E,1,SNAG,N,ABBA,Abies balsamea ,balsam fir,15.5,0,,0,,3,,0,
Lake Laura,LA,49,LLA,49631,6,C,1,STUMP,UNK,UNK,,unknown,59,0,,0,1,0,,99,99=Misc note: very old
Lake Laura,LA,49,LLA,49631,6,C,1,LOG,B,HARDWOOD,,hardwood,13.4,0,1205,0,3,2,2,0,
Lake Laura,LA,49,LLA,49631,6,C,1,LOG,B,HARDWOOD,,hardwood,25.5,0,602,0,3,0,3,0,
Lake Laura,LA,49,LLA,49631,6,C,1,LOG,UNK,UNK,,unknown,47.9,0,615,0,3,0,4,0,
Lake Laura,LA,49,LLA,49631,6,C,1,LOG,B,BEAL,Betula alleghaniensis ,yellow birch,29.9,0,500,0,2,0,0,0,
Lake Laura,LA,49,LLA,49631,6,C,1,LOG,UNK,UNK,,unknown,39.7,0,324,0,2,0,5,0,
Lake Laura,LA,49,LLA,49611,6,A,1,LOG,UNK,UNK,,unknown,30,1,290,0,1,0,5,5,5 = estimated Length or diameter: ~30 (unk)
Lake Laura,LA,49,LLA,49611,6,A,1,LOG,B,HARDWOOD,,hardwood,18.5,0,374,1,2,1,2,2,2 = measured to H2O(assume length estimated): To H2O
Lake Laura,LA,49,LLA,49611,6,A,1,STUMP,B,HARDWOOD,,hardwood,15,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49611,6,A,1,LOG,N,HARDWOOD,,hardwood,42,0,297,0,1,,,0,
Lake Laura,LA,49,LLA,49611,6,A,1,LOG,B,HARDWOOD,,hardwood,14.3,0,450,0,2,0,2,0,
Lake Laura,LA,49,LLA,49611,6,A,1,LOG,UNK,HARDWOOD,,hardwood,18.5,0,373,0,2,0,3,0,
Lake Laura,LA,49,LLA,49611,6,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,22.8,0,,0,,0,,0,
Lake Laura,LA,49,LLA,49551,5,E,1,LOG,N,ABBA,Abies balsamea ,balsam fir,12.3,0,670,1,3,3,2,5,5 = estimated Length or diameter: Length Estimated
Lake Laura,LA,49,LLA,49551,5,E,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,11,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49551,5,E,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,12.9,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49551,5,E,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,15.5,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49551,5,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,38.1,0,,0,1,0,,0,
Lake Laura,LA,49,LLA,49551,5,E,1,LOG,N,ABBA,Abies balsamea ,balsam fir,11.1,0,422,0,2,2,2,0,
Oxbow Lake,OX,55,OX,55211,2,A,1,LOG,U,UNK,,unknown,19,0,440,0,2,0,4,0,
Oxbow Lake,OX,55,OX,55211,2,A,1,LOG,U,BEPA,Betula papyrifera ,paper birch,23.7,0,433,0,2,0,3,0,
Oxbow Lake,OX,55,OX,55211,2,A,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,13.2,0,,0,,0,,0,
Oxbow Lake,OX,55,OX,55211,2,A,1,STUMP,U,ABBA,Abies balsamea ,balsam fir,21.1,0,,0,,0,,0,
Oxbow Lake,OX,55,OX,55211,2,A,1,STUMP,U,ABBA,Abies balsamea ,balsam fir,23,0,,0,,0,,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,13.8,0,560,1,,0,4,2,2 = measured to H2O(assume length estimated): To H2O
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,16.4,0,194,1,,0,4,2,2 = measured to H2O(assume length estimated): To H2O
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,24.1,0,415,1,,0,3,2,2 = measured to H2O(assume length estimated): To H2O
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,U,BEPA,Betula papyrifera ,paper birch,16.2,0,273,0,1,0,2,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,U,ABBA,Abies balsamea ,balsam fir,10.9,0,490,0,2,1,3,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,11.7,0,475,0,2,0,4,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,15.5,0,310,0,2,0,4,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,STUMP,U,CONIFER,,conifer,16.2,0,,0,,0,5,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.2,0,,0,,0,2,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,STUMP,N,UNK,,unknown,23,0,,0,,0,5,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,STUMP,UNK,BEPA,Betula papyrifera ,paper birch,33.5,0,,0,,0,5,0,
Oxbow Lake,OX,55,OX,55151,1,E,1,STUMP,UNK,CONIFER,,conifer,72.7,0,,0,,0,5,0,
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,U,THOC,Thuja occidentalis ,northern white cedar,10.1,0,172,0,1,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,U,THOC,Thuja occidentalis ,northern white cedar,12.4,0,170,0,1,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,16.7,0,650,0,3,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,17,0,725,0,3,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,17.3,0,885,0,3,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,20.4,0,810,0,3,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,10.4,0,468,0,2,0,3,8,8 = part of woodpile: Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,26.9,0,420,1,,0,3,2,2 = measured to H2O(assume length estimated): To H2O & Human Piled?
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,UNK,BEPA,Betula papyrifera ,paper birch,11.4,0,210,0,1,0,5,0,
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17.6,0,1030,0,3,2,1,0,
Oxbow Lake,OX,55,OX,55131,1,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20.8,0,1115,0,3,0,2,0,
Oxbow Lake,OX,55,OX,55131,1,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,19.4,0,,0,,0,2,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.7,0,260,0,1,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.9,0,170,0,1,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.1,0,199,0,1,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.7,0,174,0,1,0,5,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19.5,0,185,0,1,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,ABBA,Abies balsamea ,balsam fir,11.5,0,656,0,3,3,2,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.2,0,380,0,2,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.1,0,370,0,2,0,,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.9,0,352,0,2,0,5,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,382,0,2,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.8,0,341,0,2,0,5,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,10.6,0,,0,,0,4,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,12.8,0,,0,,2,2,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,15,0,,0,,0,1,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,STUMP,N,UNK,,unknown,15.9,0,,0,,0,5,0,
Oxbow Lake,OX,55,OX,55111,1,A,1,STUMP,N,UNK,,unknown,17.7,0,,0,,0,5,0,
Nelson Lake,NL,54,NL,54753,7,E,3,LOG,U,PIRE,Pinus resinosa ,red pine,10.1,0,215,0,1,0,2,0,
Nelson Lake,NL,54,NL,54753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,10.2,0,185,0,1,0,4,0,
Nelson Lake,NL,54,NL,54753,7,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,13.1,0,721,0,3,0,4,0,
Nelson Lake,NL,54,NL,54753,7,E,3,STUMP,N,BEPA,Betula papyrifera ,paper birch,10,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54753,7,E,3,STUMP,N,BEPA,Betula papyrifera ,paper birch,11.8,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54753,7,E,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,13.1,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54753,7,E,3,STUMP,N,UNK,,unknown,15.2,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54752,7,E,2,LOG,N,BEPA,Betula papyrifera ,paper birch,10.7,0,515,0,2,0,3,0,
Nelson Lake,NL,54,NL,54752,7,E,2,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.3,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54752,7,E,2,STUMP,U,PIRE,Pinus resinosa ,red pine,13.5,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54752,7,E,2,STUMP,U,PIRE,Pinus resinosa ,red pine,13.5,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54751,7,E,1,LOG,N,UNK,,unknown,14.2,1,184,0,1,0,4,5,5 = estimated Length or diameter: Diameter Estimated
Nelson Lake,NL,54,NL,54751,7,E,1,LOG,N,CONIFER,,conifer,10,0,252,0,1,0,3,0,
Nelson Lake,NL,54,NL,54751,7,E,1,LOG,N,CONIFER,,conifer,22,0,277,0,1,0,3,0,
Nelson Lake,NL,54,NL,54751,7,E,1,STUMP,U,CONIFER,,conifer,16.8,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54751,7,E,1,STUMP,U,CONIFER,,conifer,19.1,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54751,7,E,1,STUMP,U,UNK,,unknown,46.8,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54731,7,C,1,LOG,U,POGR,Populus grandidentata ,big tooth aspen,30.1,0,430,1,2,0,3,2,2 = measured to H2O(assume length estimated): To H2O
Nelson Lake,NL,54,NL,54731,7,C,1,LOG,N,HARDWOOD,,hardwood,25,0,518,0,2,0,4,0,
Nelson Lake,NL,54,NL,54731,7,C,1,LOG,N,UNK,,unknown,26,0,400,0,2,0,5,0,
Nelson Lake,NL,54,NL,54731,7,C,1,STUMP,U,QURU,Quercus rubra,northern red oak,35,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54711,7,A,1,STUMP,U,QURU,Quercus rubra,northern red oak,11,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54711,7,A,1,STUMP,U,PIRE,Pinus resinosa ,red pine,20,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54711,7,A,1,STUMP,U,QURU,Quercus rubra,northern red oak,22,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54711,7,A,1,STUMP,U,PIRE,Pinus resinosa ,red pine,23,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54631,6,C,1,STUMP,U,ACRU,Acer rubrum,red maple,20,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54611,6,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,169,0,1,0,5,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,178,0,1,0,4,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,HARDWOOD,,hardwood,15.9,0,166,0,1,0,4,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,HARDWOOD,,hardwood,17,0,236,0,1,0,4,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.2,0,521,0,2,0,4,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.2,0,390,0,2,0,3,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.8,0,395,0,2,0,5,0,
Nelson Lake,NL,54,NL,54551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.3,0,360,0,2,0,2,0,
Nelson Lake,NL,54,NL,54551,5,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,11.2,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54551,5,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,12,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54551,5,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.2,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54551,5,E,1,STUMP,N,CONIFER,,conifer,19.9,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54551,5,E,1,STUMP,N,CONIFER,,conifer,24.5,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.4,0,204,0,1,0,3,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.5,0,240,0,1,0,4,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.6,0,182,0,1,0,4,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.9,0,398,0,2,0,3,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19.8,0,411,0,2,0,2,0,
Nelson Lake,NL,54,NL,54531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,21.1,0,311,0,2,0,3,0,
Nelson Lake,NL,54,NL,54531,5,C,1,SNAG,N,ACRU,Acer rubrum,red maple,10.2,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.6,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.8,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10,0,170,0,1,0,4,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.1,0,223,0,1,0,3,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19,0,247,0,1,0,5,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,HARDWOOD,,hardwood,10,0,1002,0,3,0,3,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18.5,0,761,0,3,0,3,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.5,0,320,0,2,0,5,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.1,0,421,0,2,0,4,0,
Nelson Lake,NL,54,NL,54511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,369,0,2,0,4,0,
Nelson Lake,NL,54,NL,54511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,10.6,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,12.4,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,16.6,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54511,5,A,1,STUMP,N,ACRU,Acer rubrum,red maple,17.6,0,,0,,0,,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,10.4,0,236,0,1,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,10.6,0,286,0,1,1,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,12.3,0,194,0,1,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,12.6,0,213,0,1,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,17.9,0,190,0,1,0,5,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,18.1,0,256,0,1,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,POGR,Populus grandidentata ,big tooth aspen,15.2,0,666,0,3,2,2,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,16.8,0,1270,0,3,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,HARDWOOD,,hardwood,27.3,0,1031,0,3,1,3,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,28.5,0,837,0,3,0,5,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,45.8,0,617,0,3,0,5,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,53.3,0,836,0,3,1,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,11.1,0,340,0,2,0,2,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,UNK,,unknown,14.1,0,421,0,2,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,U,BEPA,Betula papyrifera ,paper birch,15.4,0,315,0,2,0,3,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,16.3,0,370,0,2,0,4,0,
Nelson Lake,NL,54,NL,54453,4,E,3,LOG,N,BEPA,Betula papyrifera ,paper birch,18.8,0,358,0,2,0,4,0,
Nelson Lake,NL,54,NL,54452,4,E,2,LOG,U,CONIFER,,conifer,10.1,0,150,0,1,0,4,0,
Nelson Lake,NL,54,NL,54452,4,E,2,LOG,N,CONIFER,,conifer,15.8,0,240,0,1,0,5,0,
Nelson Lake,NL,54,NL,54452,4,E,2,LOG,N,CONIFER,,conifer,22.3,0,284,0,1,0,5,0,
Nelson Lake,NL,54,NL,54452,4,E,2,LOG,N,UNK,,unknown,18,0,760,0,3,0,4,0,
